Date,Hive Temperature,Hive Humidity,Red Luminous Intensity,Green Luminous Intensity,Blue Luminous Intensity,White Luminous Intensity,IR Luminous Intensity,Sound Intensity,Hive Weight,Temperature,Humidity,Pressure,Substrate Temperature,Dew Point,Vapour-Pressure Deficit
2023-03-19 06:33:52,13.7901,88.1282,90.0,116.0,65.0,232.0,241.0,672.0,4.22857,13.1,100.0,101.6,17.1,13.1,0.0
2023-03-19 08:41:21,13.7901,88.1282,982.0,1274.0,686.0,2518.0,2592.0,92.0,4.25714,14.5,100.0,101.6,17.1,14.5,0.0
2023-03-20 00:00:34,13.7901,88.1282,0.0,0.0,0.0,0.0,0.0,50.0,4.30858,13.3,100.0,101.6,18.1,13.3,0.0
2023-03-20 02:07:04,13.7901,88.1282,0.0,0.0,0.0,0.0,0.0,56.0,4.26286,12.6,100.0,101.6,17.8,12.6,0.0
2023-03-20 04:13:34,13.7901,88.1282,1.0,2.0,1.0,6.0,6.0,84.0,4.22857,12.9,100.0,101.5,17.6,12.9,0.0
2023-03-20 06:20:04,13.7901,88.1282,27.0,40.0,20.0,79.0,81.0,131.0,4.21714,13.2,100.0,101.5,17.4,13.2,0.0
2023-03-20 06:34:00,13.7901,88.1282,233.0,324.0,166.0,632.0,552.0,76.0,4.21714,13.2,100.0,101.5,17.4,13.2,0.0
2023-03-20 06:34:00,13.7901,88.1282,1244.0,1741.0,931.0,3446.0,3268.0,59.0,4.29143,13.2,100.0,101.5,17.4,13.2,0.0
2023-03-20 08:41:29,13.7901,88.1282,1922.0,2651.0,1406.0,5219.0,5366.0,138.0,4.32572,18.1,99.8,101.5,17.6,18.0,0.0
2023-03-20 10:48:58,13.065,88.1282,1920.0,2614.0,1357.0,5165.0,4896.0,101.0,4.48572,16.3,100.0,101.6,18.0,16.2,0.0
2023-03-20 14:56:38,13.065,88.1282,1603.0,2189.0,1164.0,4371.0,4029.0,59.0,4.49143,16.1,100.0,101.4,18.4,16.0,0.0
2023-03-20 15:53:44,13.065,88.1282,800.0,1093.0,572.0,2187.0,2040.0,106.0,4.52,14.3,100.0,101.3,18.2,14.3,0.0
2023-03-20 18:47:43,13.065,88.1282,529.0,634.0,347.0,1254.0,1472.0,933.0,4.50857,13.7,100.0,101.3,17.8,13.7,0.0
2023-03-20 21:41:42,13.065,88.1282,0.0,0.0,0.0,0.0,0.0,205.0,4.48,12.3,100.0,101.3,17.3,12.2,0.0
2023-03-20 21:53:22,13.065,88.7573,0.0,0.0,0.0,0.0,0.0,173.0,4.46286,12.3,100.0,101.3,17.3,12.3,0.0
2023-03-20 23:59:52,13.065,88.7573,0.0,0.0,0.0,0.0,0.0,226.0,4.42286,12.1,100.0,101.2,16.9,12.0,0.0
2023-03-21 02:06:22,13.065,88.7573,0.0,0.0,0.0,0.0,0.0,79.0,4.37714,12.3,100.0,101.2,16.8,12.2,0.0
2023-03-21 04:12:52,13.065,88.7573,6.0,8.0,7.0,18.0,13.0,763.0,4.30858,11.6,100.0,101.1,16.6,11.5,0.0
2023-03-21 06:19:22,13.065,88.7573,27.0,44.0,29.0,94.0,53.0,160.0,4.30286,11.3,100.0,101.1,16.4,11.3,0.0
2023-03-21 06:33:54,13.065,88.7573,1028.0,1428.0,774.0,2825.0,2807.0,754.0,4.25714,11.0,100.0,101.1,16.4,10.9,0.0
2023-03-21 08:41:23,13.065,88.7573,1917.0,2501.0,1303.0,4865.0,5784.0,172.0,4.31429,17.0,100.0,101.1,16.6,16.9,0.0
2023-03-21 10:48:52,13.065,88.7573,2147.0,2778.0,1460.0,5438.0,6493.0,226.0,4.30286,24.5,76.0,101.1,17.9,19.9,7.4
2023-03-21 11:17:37,13.065,88.7573,2163.0,2764.0,1385.0,5465.0,6200.0,120.0,4.42285,23.3,71.6,101.1,18.4,17.8,8.1
2023-03-21 13:23:06,13.065,88.7573,1919.0,2414.0,1215.0,4729.0,5285.0,362.0,4.45142,18.9,82.8,101.0,18.8,15.8,3.7
2023-03-21 15:28:35,13.065,88.7573,1905.0,2477.0,1278.0,4910.0,4871.0,228.0,4.50285,18.4,78.1,101.0,18.4,14.4,4.6
2023-03-21 15:49:37,13.065,88.7573,486.0,608.0,334.0,1222.0,1326.0,319.0,4.47999,17.0,91.5,101.0,18.4,15.6,1.6
2023-03-21 18:43:36,13.065,88.7573,0.0,0.0,0.0,0.0,0.0,116.0,4.43429,12.4,100.0,101.0,18.0,12.4,0.0
2023-03-21 21:37:35,13.065,88.7573,0.0,0.0,0.0,0.0,0.0,220.0,4.42858,9.7,100.0,101.1,16.7,9.7,0.0
2023-03-21 21:52:50,13.065,88.7573,0.0,0.0,0.0,0.0,0.0,949.0,4.34858,9.5,100.0,101.1,16.6,9.5,0.0
2023-03-21 23:59:20,13.065,88.7573,0.0,0.0,0.0,0.0,0.0,1560.0,4.25715,8.5,100.0,101.2,16.0,8.4,0.0
2023-03-22 02:05:50,13.065,88.7573,7.0,13.0,6.0,27.0,27.0,1328.0,4.22857,7.7,100.0,101.1,15.4,7.6,0.0
2023-03-22 04:12:20,12.8434,88.7573,57.0,93.0,55.0,184.0,127.0,616.0,4.21715,7.0,100.0,101.1,15.0,7.0,0.0
2023-03-22 06:18:50,13.5987,88.7573,476.0,725.0,405.0,1467.0,1036.0,979.0,4.21714,7.2,100.0,101.2,14.5,7.2,0.0
2023-03-22 06:31:47,20.5174,88.7573,2035.0,2812.0,1521.0,5497.0,6694.0,296.0,4.30857,7.2,100.0,101.2,14.5,7.2,0.0
2023-03-22 08:39:16,18.8557,88.7573,2050.0,2646.0,1381.0,5165.0,6354.0,202.0,4.32,19.8,83.3,101.2,15.4,16.9,3.9
2023-03-22 10:46:45,19.3794,88.7573,2872.0,3575.0,1747.0,6972.0,8107.0,526.0,4.50858,26.3,56.0,101.2,17.8,16.7,15.0
2023-03-22 11:20:10,19.7722,94.1008,2778.0,3447.0,1689.0,6706.0,7822.0,189.0,4.52,26.6,58.0,101.2,18.7,17.6,14.6
2023-03-22 13:25:39,20.9706,97.0809,1434.0,1730.0,894.0,3374.0,4077.0,582.0,4.52,25.7,62.9,101.1,20.1,18.1,12.3
2023-03-22 15:31:08,12.4003,83.2733,228.0,280.0,150.0,525.0,629.0,104.0,4.45714,22.1,79.2,101.0,20.3,18.2,5.5
2023-03-22 15:50:13,11.7356,85.6672,0.0,0.0,0.0,0.0,0.0,242.0,4.42857,21.6,78.2,101.0,20.3,17.5,5.6
2023-03-22 18:44:12,11.6349,83.6763,0.0,0.0,0.0,0.0,0.0,187.0,4.4,12.3,100.0,101.1,18.7,12.3,0.0
2023-03-22 21:38:11,11.1515,77.4657,0.0,0.0,0.0,0.0,0.0,310.0,4.32571,9.6,100.0,101.2,17.3,9.6,0.0
2023-03-22 21:53:00,10.8594,72.7695,0.0,0.0,0.0,0.0,0.0,95.0,4.26286,9.4,100.0,101.2,17.2,9.4,0.0
2023-03-22 23:59:30,10.7486,100.049,12.0,13.0,10.0,22.0,55.0,306.0,4.21715,8.7,100.0,101.2,16.6,8.7,0.0
2023-03-23 02:06:00,11.0508,100.049,57.0,85.0,41.0,161.0,177.0,799.0,4.20001,8.9,100.0,101.2,15.9,8.9,0.0
2023-03-23 04:12:30,11.3428,100.049,854.0,1086.0,582.0,2143.0,2551.0,595.0,4.17714,10.2,100.0,101.2,15.8,10.2,0.0
2023-03-23 06:19:00,14.4749,100.049,1818.0,2332.0,1225.0,4556.0,5682.0,868.0,4.25143,9.8,100.0,101.2,15.5,9.8,0.0
2023-03-23 06:32:18,17.2041,100.049,2108.0,2718.0,1409.0,5230.0,6569.0,272.0,4.26857,10.6,100.0,101.2,15.5,10.5,0.0
2023-03-23 08:39:47,18.9665,100.049,3011.0,3753.0,1811.0,7323.0,8515.0,213.0,4.49143,20.7,87.5,101.3,16.3,18.5,3.0
2023-03-23 10:47:16,22.6625,100.049,2868.0,3578.0,1754.0,6948.0,7989.0,147.0,4.49143,25.0,65.4,101.3,18.9,18.0,11.0
2023-03-23 11:18:28,20.2858,100.049,1417.0,1730.0,872.0,3363.0,4018.0,267.0,4.52,25.4,65.1,101.3,19.4,18.3,11.3
2023-03-23 13:23:57,22.6323,100.049,216.0,279.0,148.0,527.0,575.0,373.0,4.49143,25.6,63.5,101.3,20.5,18.1,12.0
2023-03-23 15:29:26,12.652,89.6855,0.0,0.0,0.0,0.0,0.0,182.0,4.41714,23.2,69.3,101.2,20.8,17.2,8.7
2023-03-23 15:50:19,13.2261,84.458,0.0,0.0,0.0,0.0,0.0,229.0,4.41143,23.5,70.7,101.2,20.8,17.8,8.5
2023-03-23 18:44:18,12.8736,77.8198,0.0,0.0,0.0,0.0,0.0,356.0,4.34285,12.5,100.0,101.3,19.5,12.5,0.0
2023-03-23 21:38:17,12.793,80.5008,0.0,0.0,0.0,0.0,0.0,1061.0,4.25714,12.3,100.0,101.5,18.2,12.2,0.0
2023-03-23 21:53:50,12.9743,72.0305,10.0,7.0,10.0,16.0,28.0,219.0,4.21714,11.6,100.0,101.5,18.1,11.5,0.0
2023-03-24 00:00:20,11.9471,100.049,28.0,40.0,27.0,85.0,68.0,314.0,4.20572,10.8,100.0,101.5,17.6,10.7,0.0
2023-03-24 02:06:50,13.0146,100.049,776.0,992.0,513.0,1887.0,2323.0,136.0,4.22286,9.6,100.0,101.5,17.1,9.6,0.0
2023-03-24 18:44:08,17.6069,84.2992,0.0,0.0,0.0,0.0,0.0,227.0,4.29143,12.9,100.0,101.4,19.5,12.9,0.0
2023-03-24 21:38:07,17.2343,87.7863,6.0,8.0,7.0,16.0,8.0,589.0,4.22857,10.4,100.0,101.5,18.1,10.3,0.0
2023-03-24 21:53:29,17.0832,93.716,15.0,30.0,21.0,66.0,30.0,294.0,4.24,10.2,100.0,101.5,18.0,10.2,0.0
2023-03-24 23:59:59,16.6603,96.9221,569.0,797.0,425.0,1604.0,1635.0,371.0,4.16572,10.1,100.0,101.4,17.3,10.1,0.0
2023-03-25 02:06:29,16.5797,96.7634,1609.0,2163.0,1115.0,4144.0,4841.0,282.0,4.22857,9.5,100.0,101.3,16.7,9.5,0.0
2023-03-25 04:12:59,22.4812,98.4794,1224.0,1675.0,862.0,3193.0,3661.0,263.0,4.28001,10.2,100.0,101.3,16.4,10.2,0.0
2023-03-25 06:19:29,27.3052,99.1817,2537.0,3407.0,1770.0,6626.0,7712.0,146.0,4.44572,9.9,100.0,101.3,16.1,9.8,0.0
2023-03-25 06:32:35,29.7726,100.049,2466.0,3256.0,1683.0,6353.0,7320.0,1920.0,4.44572,9.9,100.0,101.3,16.1,9.8,0.0
2023-03-25 15:29:53,16.9624,67.1572,0.0,0.0,0.0,0.0,0.0,170.0,4.31429,22.7,66.4,101.1,21.2,16.0,9.2
2023-03-25 15:50:24,17.0127,61.9237,0.0,0.0,0.0,0.0,0.0,367.0,4.26286,22.7,66.4,101.1,21.2,16.0,9.2
2023-03-25 18:44:23,17.043,59.2977,7.0,9.0,7.0,23.0,16.0,1099.0,4.21715,15.6,100.0,101.1,20.0,15.5,0.0
2023-03-25 21:38:22,17.053,58.2718,104.0,112.0,68.0,236.0,392.0,1181.0,4.22857,13.7,100.0,101.2,18.8,13.7,0.0
2023-03-25 21:54:53,16.8617,82.4794,936.0,1239.0,656.0,2422.0,2827.0,1071.0,4.18857,14.1,100.0,101.2,18.8,14.0,0.0
2023-03-26 00:01:23,16.6804,89.5267,775.0,1059.0,563.0,2088.0,2162.0,827.0,4.23428,13.5,100.0,101.2,18.3,13.4,0.0
2023-03-26 03:07:53,16.6905,90.0336,771.0,1101.0,595.0,2174.0,2261.0,868.0,4.27999,12.6,100.0,101.2,17.8,12.6,0.0
2023-03-26 05:14:23,15.5726,92.1527,522.0,732.0,379.0,1440.0,1295.0,888.0,4.45143,10.3,100.0,101.1,17.4,10.3,0.0
2023-03-26 07:20:53,25.855,94.3756,896.0,1233.0,667.0,2437.0,2428.0,87.0,4.42285,9.3,100.0,101.1,16.6,9.2,0.0
2023-03-26 07:33:50,21.172,95.2305,654.0,890.0,481.0,1725.0,1888.0,613.0,4.44,10.1,100.0,101.1,16.6,10.0,0.0
2023-03-26 09:41:19,24.8076,97.1969,305.0,400.0,213.0,742.0,900.0,362.0,4.40571,21.3,90.4,101.1,17.3,19.6,2.4
2023-03-26 11:20:06,27.6678,96.8489,0.0,0.0,0.0,0.0,0.0,227.0,4.41143,24.2,71.3,101.1,19.0,18.6,8.6
2023-03-26 13:25:35,18.2313,94.1374,0.0,0.0,0.0,0.0,0.0,131.0,4.4,26.8,59.4,101.1,20.9,18.1,14.3
2023-03-26 15:31:04,16.5293,86.7298,0.0,0.0,0.0,0.0,0.0,72.0,4.34285,24.1,63.0,100.9,21.5,16.6,11.1
2023-03-26 15:52:13,16.4689,84.9588,0.0,0.0,0.0,0.0,0.0,166.0,4.25143,24.0,67.7,100.9,21.5,17.6,9.7
2023-03-26 18:46:12,16.2071,78.3817,6.0,9.0,6.0,22.0,23.0,75.0,4.22285,15.9,81.7,100.7,20.7,12.7,3.3
2023-03-26 21:40:11,16.1668,80.5008,47.0,66.0,32.0,128.0,118.0,95.0,4.20001,11.2,100.0,100.5,18.9,11.2,0.0
2023-03-26 21:55:52,16.3481,93.7527,811.0,1085.0,585.0,2074.0,2635.0,176.0,4.18286,11.2,100.0,100.5,18.8,11.2,0.0
2023-03-27 00:02:22,16.0459,97.8015,1539.0,2119.0,1152.0,4005.0,5676.0,67.0,4.32571,13.3,100.0,100.4,18.3,13.3,0.0
2023-03-27 02:08:52,16.2776,97.0992,725.0,1055.0,577.0,2047.0,2281.0,88.0,4.36572,14.3,100.0,100.2,18.2,14.2,0.0
2023-03-27 04:15:22,18.8054,98.1008,1946.0,2447.0,1348.0,4694.0,7154.0,1391.0,4.48,14.2,100.0,100.1,18.0,14.1,0.0
2023-03-27 06:21:52,23.579,98.5038,1613.0,2082.0,1100.0,3945.0,5915.0,458.0,4.46286,12.7,100.0,100.1,17.7,12.6,0.0
2023-03-27 06:34:41,22.9244,98.5588,96.0,169.0,88.0,323.0,378.0,152.0,4.51429,12.8,100.0,100.1,17.6,12.8,0.0
2023-03-27 08:42:10,27.4663,98.9069,103.0,120.0,78.0,235.0,346.0,129.0,4.44,17.5,99.9,100.1,17.7,17.4,0.0
2023-03-27 10:49:39,21.4439,99.5725,0.0,0.0,0.0,0.0,0.0,423.0,4.39429,18.9,87.6,100.1,18.6,16.8,2.7
2023-03-27 11:16:54,20.5376,95.029,0.0,0.0,0.0,0.0,0.0,1128.0,4.38285,20.0,77.1,100.1,18.8,15.8,5.3
2023-03-27 13:22:23,17.8184,88.0427,0.0,0.0,0.0,0.0,0.0,204.0,4.30858,26.2,51.3,100.1,20.6,15.3,16.6
2023-03-27 15:27:52,16.6603,87.9695,0.0,0.0,0.0,0.0,0.0,105.0,4.24001,25.2,54.5,100.2,21.1,15.4,14.6
2023-03-27 15:50:56,16.761,79.5542,10.0,10.0,9.0,14.0,47.0,63.0,4.20001,24.8,61.7,100.2,21.1,16.9,12.0
2023-03-27 18:44:55,16.6804,85.0198,57.0,61.0,41.0,124.0,194.0,490.0,4.18858,17.1,92.5,100.4,21.0,15.8,1.4
2023-03-27 21:38:54,16.4286,85.2824,581.0,746.0,400.0,1382.0,2220.0,214.0,4.18857,10.7,100.0,100.6,19.0,10.7,0.0
2023-03-27 21:54:54,16.7811,94.0397,1282.0,1677.0,892.0,3100.0,5075.0,56.0,4.26286,10.6,100.0,100.6,18.8,10.6,0.0
2023-03-28 00:01:24,16.6099,96.7939,814.0,1037.0,559.0,1966.0,3121.0,48.0,4.30286,8.5,100.0,100.7,17.8,8.5,0.0
2023-03-28 02:07:54,16.7811,97.655,1151.0,1570.0,856.0,2934.0,4236.0,269.0,4.45142,6.7,100.0,100.9,16.8,6.7,0.0
2023-03-28 04:14:24,18.2011,97.8015,1427.0,1920.0,1016.0,3546.0,5274.0,188.0,4.44572,6.4,100.0,101.0,16.0,6.4,0.0
2023-03-28 06:20:54,19.037,97.6489,1160.0,1500.0,825.0,2886.0,4277.0,290.0,4.49142,7.0,100.0,101.2,15.5,7.0,0.0
2023-03-28 06:32:12,20.1649,99.1756,194.0,252.0,150.0,479.0,665.0,176.0,4.45715,7.0,100.0,101.2,15.5,7.0,0.0
2023-03-28 08:39:41,24.3947,97.6,0.0,0.0,0.0,0.0,0.0,111.0,4.41715,14.3,100.0,101.4,15.5,14.3,0.0
2023-03-28 10:47:10,19.742,97.9603,0.0,0.0,0.0,0.0,0.0,2808.0,4.39429,22.1,37.0,101.6,16.9,6.8,16.8
2023-03-28 11:20:12,19.3291,91.1328,0.0,0.0,0.0,0.0,0.0,122.0,4.32572,26.4,48.0,101.6,17.6,14.5,17.9
2023-03-28 13:25:41,17.1638,88.0366,0.0,0.0,0.0,0.0,0.0,145.0,4.26285,26.5,39.4,101.7,20.0,11.6,21.0
2023-03-28 15:31:10,16.3883,87.5298,5.0,6.0,4.0,9.0,14.0,89.0,4.19429,21.6,34.3,102.2,0.0,5.2,16.9
2023-03-28 15:51:43,16.3078,71.0901,59.0,72.0,53.0,135.0,243.0,93.0,4.2,20.4,22.5,102.2,0.0,-1.7,18.6
2023-03-28 18:45:42,15.8042,74.3511,404.0,559.0,304.0,1047.0,1434.0,61.0,4.2,21.9,29.3,102.3,0.0,3.2,18.5
2023-03-29 08:41:38,30.2157,97.0687,0.0,0.0,0.0,0.0,0.0,99.0,4.37142,17.8,42.2,102.9,0.0,4.8,11.8
2023-03-29 10:49:07,25.0795,96.8611,0.0,0.0,0.0,0.0,0.0,194.0,4.26857,14.4,55.0,102.9,0.0,5.5,7.4
2023-03-29 11:29:36,23.0351,95.7802,0.0,0.0,0.0,0.0,0.0,116.0,4.2,22.1,49.6,102.4,19.2,11.0,13.4
2023-03-29 13:35:05,18.1306,69.7221,1.0,2.0,1.0,8.0,7.0,126.0,4.13143,25.1,41.8,102.4,20.7,11.2,18.5
2023-03-29 15:40:34,16.4588,62.1252,17.0,15.0,12.0,31.0,48.0,118.0,4.13714,23.1,40.7,102.3,21.1,9.0,16.7
2023-03-29 15:56:49,16.3581,60.6962,418.0,547.0,330.0,1060.0,1567.0,88.0,4.12572,22.9,42.4,102.3,21.2,9.4,16.0
2023-03-29 18:50:48,16.3078,65.4229,1342.0,1775.0,972.0,3276.0,5433.0,48.0,4.28572,19.1,100.0,102.3,21.0,19.0,0.0
2023-03-29 21:44:47,15.8345,64.3725,216.0,307.0,171.0,581.0,792.0,113.0,4.28571,13.5,100.0,102.3,19.8,13.5,0.0
2023-03-29 21:54:58,16.0459,84.5802,846.0,1240.0,684.0,2345.0,3576.0,70.0,4.44,13.3,100.0,102.3,19.7,13.2,0.0
2023-03-30 00:01:28,15.2503,91.4321,655.0,884.0,475.0,1645.0,2366.0,112.0,4.48572,13.5,100.0,102.3,19.0,13.5,0.0
2023-03-30 02:07:58,15.2403,91.7802,745.0,996.0,526.0,1859.0,2914.0,123.0,4.39999,13.6,100.0,102.3,18.5,13.6,0.0
2023-03-30 04:14:28,17.3048,94.4122,222.0,272.0,155.0,516.0,980.0,238.0,4.44,13.0,100.0,102.2,18.1,13.0,0.0
2023-03-30 06:20:58,27.0836,95.6153,0.0,0.0,0.0,0.0,0.0,174.0,4.37143,13.3,100.0,102.2,17.8,13.3,0.0
2023-03-30 06:35:32,23.2869,96.4763,0.0,0.0,0.0,0.0,0.0,161.0,4.37714,13.1,100.0,102.2,17.8,13.1,0.0
2023-03-30 08:43:01,29.9841,98.284,0.0,0.0,0.0,0.0,0.0,989.0,4.34286,14.8,100.0,102.3,17.6,14.8,0.0
2023-03-30 10:50:30,26.1571,98.4855,0.0,0.0,0.0,0.0,0.0,731.0,4.30857,22.4,71.4,102.3,18.4,16.9,7.8
2023-03-30 11:17:24,24.5458,97.1603,5.0,7.0,5.0,13.0,14.0,131.0,4.26286,23.7,68.9,102.3,18.8,17.6,9.1
2023-03-30 13:22:53,18.4227,82.0641,32.0,55.0,32.0,103.0,84.0,105.0,4.26286,26.8,53.5,102.2,20.7,16.5,16.4
2023-03-30 15:28:22,17.1235,71.1267,681.0,895.0,486.0,1676.0,2808.0,182.0,4.24,23.0,61.8,102.1,21.3,15.2,10.7
2023-03-30 15:51:42,17.043,82.2779,1310.0,1719.0,961.0,3177.0,5953.0,64.0,4.38286,23.8,61.3,102.1,21.3,15.9,11.4
2023-03-30 18:45:41,16.4186,72.9038,1531.0,1997.0,1104.0,3682.0,7027.0,43.0,4.41714,21.3,100.0,102.0,21.6,21.2,0.0
2023-03-30 21:39:40,15.7035,70.1618,1415.0,1780.0,968.0,3260.0,6614.0,54.0,4.49143,12.3,100.0,101.9,20.0,12.2,0.0
2023-03-30 21:55:23,15.341,90.0824,726.0,1065.0,654.0,2424.0,5368.0,165.0,4.48571,11.9,100.0,101.9,19.8,11.9,0.0
2023-03-31 00:01:53,15.2906,94.9863,231.0,300.0,168.0,573.0,913.0,134.0,4.51428,10.5,100.0,101.9,18.9,10.5,0.0
2023-03-31 02:08:23,15.2201,95.7924,122.0,151.0,88.0,279.0,523.0,115.0,4.46286,11.1,100.0,101.8,18.1,11.0,0.0
2023-03-31 04:14:53,19.5204,96.7389,0.0,0.0,0.0,0.0,0.0,322.0,4.4,11.2,100.0,101.7,17.6,11.2,0.0
2023-03-31 06:21:23,27.275,98.3939,0.0,0.0,0.0,0.0,0.0,176.0,4.44571,10.5,100.0,101.5,17.1,10.5,0.0
2023-03-31 06:33:23,27.3757,98.9496,0.0,0.0,0.0,0.0,0.0,162.0,4.4,10.5,100.0,101.5,17.1,10.5,0.0
2023-03-31 08:40:52,29.2287,100.049,0.0,0.0,0.0,0.0,0.0,160.0,4.33714,16.2,96.0,101.5,17.2,15.5,0.7
2023-03-31 10:48:21,24.9285,99.8046,5.0,6.0,5.0,8.0,15.0,152.0,4.30286,24.2,60.9,101.5,18.2,16.1,11.8
2023-03-31 11:18:55,23.871,94.7908,20.0,37.0,17.0,63.0,92.0,159.0,4.29714,24.1,73.3,101.5,18.8,19.0,8.0
2023-03-31 13:24:24,17.9695,82.3634,625.0,807.0,453.0,1526.0,2432.0,174.0,4.27429,26.3,68.5,101.3,19.4,19.9,10.8
2023-03-31 15:29:53,16.7207,77.374,1143.0,1467.0,809.0,2748.0,4874.0,79.0,4.37713,20.1,66.4,101.1,20.5,13.6,7.9
2023-03-31 15:50:05,16.5092,63.2794,1285.0,1621.0,923.0,3032.0,5410.0,150.0,4.38856,18.7,67.9,101.1,20.4,12.6,6.9
2023-03-31 18:44:04,16.5696,62.2412,1550.0,1882.0,1046.0,3432.0,6986.0,75.0,4.49714,18.9,100.0,100.8,20.0,18.8,0.0
2023-03-31 21:38:03,16.9725,63.2855,1432.0,1730.0,952.0,3174.0,6378.0,143.0,4.51429,14.4,100.0,100.7,19.3,14.4,0.0
2023-03-31 21:54:08,17.043,84.2137,689.0,843.0,477.0,1545.0,3018.0,273.0,4.51999,14.2,100.0,100.7,19.2,14.2,0.0
2023-04-01 00:00:38,17.3451,92.0977,113.0,134.0,81.0,250.0,485.0,95.0,4.52,13.6,100.0,100.7,18.6,13.5,0.0
2023-04-01 02:07:08,17.3451,92.6473,0.0,0.0,0.0,0.0,0.0,95.0,4.41713,15.0,100.0,100.6,18.3,14.9,0.0
2023-04-01 04:13:38,18.8054,94.6687,0.0,0.0,0.0,0.0,0.0,300.0,4.38285,14.7,100.0,100.5,18.2,14.6,0.0
2023-04-01 06:20:08,27.6375,96.5985,0.0,0.0,0.0,0.0,0.0,300.0,4.30856,14.2,100.0,100.5,18.0,14.2,0.0
2023-04-01 06:34:30,30.1754,98.9252,0.0,0.0,0.0,0.0,0.0,106.0,4.28,14.1,100.0,100.5,18.0,14.1,0.0
2023-04-01 08:41:59,18.896,99.5847,4.0,5.0,4.0,6.0,14.0,106.0,4.24572,15.6,100.0,100.5,18.0,15.6,0.0
2023-04-01 10:49:28,16.9825,99.4809,20.0,24.0,18.0,48.0,90.0,183.0,4.24,21.0,76.6,100.5,19.0,16.7,5.8
2023-04-01 11:17:01,28.0505,94.626,422.0,516.0,301.0,950.0,1798.0,391.0,4.24571,24.9,64.1,100.6,19.4,17.6,11.3
2023-04-01 13:22:30,16.8718,73.8748,1009.0,1254.0,672.0,2310.0,4681.0,193.0,4.27428,30.2,70.8,100.5,21.2,24.2,12.6
2023-04-01 15:27:59,14.3742,68.3053,1110.0,1413.0,761.0,2535.0,5179.0,158.0,4.31428,30.8,84.1,100.5,22.5,27.6,7.0
2023-04-01 15:52:08,13.1657,89.8931,1466.0,1838.0,968.0,3302.0,6800.0,131.0,4.40571,31.1,74.7,100.5,22.9,25.9,11.4
2023-04-01 18:46:07,12.2895,94.174,1219.0,1552.0,820.0,2795.0,5664.0,122.0,4.4,19.8,100.0,100.5,22.3,19.7,0.0
2023-04-01 21:40:06,14.4547,73.313,623.0,775.0,424.0,1388.0,2933.0,138.0,4.42857,14.9,100.0,100.5,20.8,14.8,0.0
2023-04-01 21:57:11,19.893,94.8275,81.0,90.0,58.0,176.0,358.0,81.0,4.37714,14.7,100.0,100.5,20.6,14.6,0.0
2023-04-02 00:03:41,24.4249,96.6412,0.0,0.0,0.0,0.0,0.0,105.0,4.33714,13.6,100.0,100.5,19.7,13.5,0.0
2023-04-02 02:10:11,24.8781,98.2901,0.0,0.0,0.0,0.0,0.0,49.0,4.32572,13.1,100.0,100.4,19.1,13.1,0.0
2023-04-02 04:16:41,30.1754,100.049,0.0,0.0,0.0,0.0,0.0,80.0,4.26286,12.4,100.0,100.3,18.6,12.4,0.0
2023-04-02 06:23:11,32.1997,100.049,0.0,0.0,0.0,0.0,0.0,97.0,4.22286,12.3,100.0,100.3,18.2,12.3,0.0
2023-04-02 06:34:48,31.4846,96.6534,7.0,10.0,5.0,14.0,25.0,271.0,4.18285,12.3,100.0,100.3,18.2,12.3,0.0
2023-04-02 06:34:48,21.6957,82.8031,31.0,32.0,24.0,67.0,119.0,87.0,4.18286,12.3,100.0,100.3,18.2,12.3,0.0
2023-04-02 08:42:17,18.4227,85.6427,606.0,761.0,409.0,1382.0,2431.0,149.0,4.21143,16.4,100.0,100.3,18.0,16.3,0.0
2023-04-02 10:49:46,18.0198,72.2443,1246.0,1668.0,876.0,3046.0,5388.0,1813.0,4.28572,25.4,60.5,100.4,19.1,17.1,12.8
2023-04-02 14:55:21,18.05,74.1802,1269.0,1623.0,852.0,2931.0,5556.0,1028.0,4.28,23.9,55.3,100.2,21.8,14.4,13.3
2023-04-02 15:54:07,17.5163,76.6412,1532.0,1972.0,1034.0,3656.0,6656.0,98.0,4.41715,26.1,50.0,100.1,22.0,14.9,17.0
2023-04-02 18:48:06,16.9825,92.1832,1740.0,2177.0,1120.0,4001.0,7253.0,114.0,4.43429,18.1,100.0,100.1,22.1,18.0,0.0
2023-04-02 21:42:05,16.8315,95.6214,665.0,841.0,442.0,1512.0,2749.0,248.0,4.40572,14.3,100.0,100.1,20.3,14.3,0.0
2023-04-02 21:56:08,16.7811,97.429,187.0,220.0,123.0,394.0,842.0,315.0,4.34858,14.3,100.0,100.1,20.2,14.3,0.0
2023-04-03 00:02:38,21.5547,99.0412,0.0,0.0,0.0,0.0,0.0,148.0,4.32571,14.4,100.0,100.1,19.6,14.3,0.0
2023-04-03 02:09:08,25.7241,98.8336,0.0,0.0,0.0,0.0,0.0,277.0,4.29143,13.8,100.0,100.0,19.1,13.8,0.0
2023-04-03 04:15:38,26.2981,100.049,0.0,0.0,0.0,0.0,0.0,1031.0,4.27999,13.2,100.0,99.9,18.7,13.1,0.0
2023-04-03 06:22:08,22.9747,100.049,0.0,0.0,0.0,0.0,0.0,1060.0,4.26857,12.0,100.0,99.8,18.2,12.0,0.0
